AirPollutant,AirQualityLevel,FilterStation,Country,TypeOfMeasurementStation,City,datebegin,validity_notation
NO2,16.3,1,Italy,background,Livorno,09/03/2018,1
NO2,8.4,1,Italy,background,Livorno,10/03/2018,1
NO2,18.9,1,Italy,background,Livorno,11/03/2018,1
NO2,7.8,1,Italy,background,Livorno,12/03/2018,1
NO2,5.2,1,Italy,background,Livorno,13/03/2018,1
NO2,11.0,1,Italy,background,Livorno,14/03/2018,1
NO2,8.8,1,Italy,background,Livorno,15/03/2018,1
NO2,20.0,1,Italy,background,Livorno,16/03/2018,1
NO2,8.7,1,Italy,background,Livorno,17/03/2018,1
NO2,8.2,1,Italy,background,Livorno,18/03/2018,1
NO2,14.9,1,Italy,background,Livorno,19/03/2018,1
NO2,12.5,1,Italy,background,Livorno,20/03/2018,1
NO2,8.4,1,Italy,background,Livorno,21/03/2018,1
NO2,18.8,1,Italy,background,Livorno,22/03/2018,1
NO2,19.9,1,Italy,background,Livorno,23/03/2018,1
NO2,24.3,1,Italy,background,Livorno,24/03/2018,1
NO2,8.8,1,Italy,background,Livorno,25/03/2018,1
NO2,23.7,1,Italy,background,Livorno,26/03/2018,1
NO2,24.0,1,Italy,background,Livorno,27/03/2018,1
NO2,18.7,1,Italy,background,Livorno,28/03/2018,1
NO2,5.2,1,Italy,background,Livorno,29/03/2018,1
NO2,8.5,1,Italy,background,Livorno,30/03/2018,1
NO2,5.3,1,Italy,background,Livorno,31/03/2018,1
NO2,4.7,1,Italy,background,Livorno,01/04/2018,1
NO2,5.4,1,Italy,background,Livorno,02/04/2018,1
NO2,7.1,1,Italy,background,Livorno,03/04/2018,1
NO2,6.0,1,Italy,background,Livorno,04/04/2018,1
NO2,9.7,1,Italy,background,Livorno,05/04/2018,1
NO2,26.1,1,Italy,background,Livorno,06/04/2018,1
NO2,14.3,1,Italy,background,Livorno,07/04/2018,1
NO2,13.2,1,Italy,background,Livorno,08/04/2018,1
NO2,17.3,1,Italy,background,Livorno,09/04/2018,1
NO2,16.7,1,Italy,background,Livorno,10/04/2018,1
NO2,16.3,1,Italy,background,Livorno,11/04/2018,1
NO2,12.1,1,Italy,background,Livorno,12/04/2018,1
NO2,13.1,1,Italy,background,Livorno,13/04/2018,1
NO2,11.3,1,Italy,background,Livorno,14/04/2018,1
NO2,13.0,1,Italy,background,Livorno,15/04/2018,1
NO2,12.0,1,Italy,background,Livorno,16/04/2018,1
NO2,27.7,1,Italy,background,Livorno,17/04/2018,1
NO2,14.4,1,Italy,background,Livorno,18/04/2018,1
NO2,15.5,1,Italy,background,Livorno,19/04/2018,1
NO2,29.0,1,Italy,background,Livorno,20/04/2018,1
NO2,21.2,1,Italy,background,Livorno,21/04/2018,1
NO2,8.6,1,Italy,background,Livorno,22/04/2018,1
NO2,11.9,1,Italy,background,Livorno,23/04/2018,1
NO2,13.3,1,Italy,background,Livorno,24/04/2018,1
NO2,4.7,1,Italy,background,Livorno,25/04/2018,1
NO2,7.6,1,Italy,background,Livorno,26/04/2018,1
NO2,15.3,1,Italy,background,Livorno,27/04/2018,1
NO2,20.4,1,Italy,background,Livorno,28/04/2018,1
NO2,8.6,1,Italy,background,Livorno,29/04/2018,1
NO2,4.0,1,Italy,background,Livorno,30/04/2018,1
NO2,9.6,1,Italy,background,Livorno,01/05/2018,1
NO2,22.3,1,Italy,background,Livorno,02/05/2018,1
NO2,12.1,1,Italy,background,Livorno,03/05/2018,1
NO2,10.1,1,Italy,background,Livorno,04/05/2018,1
NO2,10.0,1,Italy,background,Livorno,05/05/2018,1
NO2,12.1,1,Italy,background,Livorno,06/05/2018,1
NO2,11.0,1,Italy,background,Livorno,07/05/2018,1
NO2,8.5,1,Italy,background,Livorno,08/05/2018,1
NO2,11.9,1,Italy,background,Livorno,09/05/2018,1
NO2,9.8,1,Italy,background,Livorno,10/05/2018,1
NO2,7.8,1,Italy,background,Livorno,11/05/2018,1
NO2,5.3,1,Italy,background,Livorno,12/05/2018,1
NO2,4.6,1,Italy,background,Livorno,13/05/2018,1
NO2,6.9,1,Italy,background,Livorno,14/05/2018,1
NO2,9.8,1,Italy,background,Livorno,15/05/2018,1
NO2,12.3,1,Italy,background,Livorno,16/05/2018,1
NO2,22.3,1,Italy,background,Livorno,18/05/2018,1
NO2,23.0,1,Italy,background,Livorno,19/05/2018,1
NO2,9.8,1,Italy,background,Livorno,20/05/2018,1
NO2,11.2,1,Italy,background,Livorno,21/05/2018,1
NO2,5.7,1,Italy,background,Livorno,22/05/2018,1
NO2,9.5,1,Italy,background,Livorno,23/05/2018,1
NO2,4.8,1,Italy,background,Livorno,24/05/2018,1
NO2,10.2,1,Italy,background,Livorno,25/05/2018,1
NO2,14.9,1,Italy,background,Livorno,26/05/2018,1
NO2,10.7,1,Italy,background,Livorno,27/05/2018,1
NO2,13.6,1,Italy,background,Livorno,28/05/2018,1
NO2,13.4,1,Italy,background,Livorno,29/05/2018,1
NO2,13.8,1,Italy,background,Livorno,30/05/2018,1
NO2,8.2,1,Italy,background,Livorno,31/05/2018,1
NO2,7.0,1,Italy,background,Livorno,01/02/2019,1
NO2,19.2,1,Italy,background,Livorno,02/02/2019,1
NO2,17.7,1,Italy,background,Livorno,03/02/2019,1
NO2,39.3,1,Italy,background,Livorno,05/02/2019,1
NO2,40.2,1,Italy,background,Livorno,06/02/2019,1
NO2,23.7,1,Italy,background,Livorno,20/02/2019,1
NO2,27.6,1,Italy,background,Livorno,27/02/2019,1
NO2,22.5,1,Italy,background,Livorno,03/03/2019,1
NO2,9.2,1,Italy,background,Livorno,05/03/2019,1
NO2,15.5,1,Italy,background,Livorno,06/03/2019,1
NO2,10.7,1,Italy,background,Livorno,07/03/2019,1
NO2,15.7,1,Italy,background,Livorno,08/03/2019,1
NO2,14.3,1,Italy,background,Livorno,09/03/2019,1
NO2,6.3,1,Italy,background,Livorno,10/03/2019,1
NO2,10.2,1,Italy,background,Livorno,11/03/2019,1
NO2,18.2,1,Italy,background,Livorno,12/03/2019,1
NO2,9.4,1,Italy,background,Livorno,13/03/2019,1
NO2,18.5,1,Italy,background,Livorno,14/03/2019,1
NO2,12.8,1,Italy,background,Livorno,15/03/2019,1
NO2,16.5,1,Italy,background,Livorno,16/03/2019,1
NO2,4.4,1,Italy,background,Livorno,17/03/2019,1
NO2,7.3,1,Italy,background,Livorno,18/03/2019,1
NO2,9.9,1,Italy,background,Livorno,19/03/2019,1
NO2,9.8,1,Italy,background,Livorno,20/03/2019,1
NO2,13.2,1,Italy,background,Livorno,21/03/2019,1
NO2,25.5,1,Italy,background,Livorno,22/03/2019,1
NO2,34.4,1,Italy,background,Livorno,23/03/2019,1
NO2,25.5,1,Italy,background,Livorno,24/03/2019,1
NO2,22.0,1,Italy,background,Livorno,25/03/2019,1
NO2,10.0,1,Italy,background,Livorno,26/03/2019,1
NO2,11.9,1,Italy,background,Livorno,27/03/2019,1
NO2,11.4,1,Italy,background,Livorno,28/03/2019,1
NO2,10.1,1,Italy,background,Livorno,03/04/2019,1
NO2,11.1,1,Italy,background,Livorno,04/04/2019,1
NO2,15.5,1,Italy,background,Livorno,05/04/2019,1
NO2,20.6,1,Italy,background,Livorno,06/04/2019,1
NO2,13.1,1,Italy,background,Livorno,07/04/2019,1
NO2,14.7,1,Italy,background,Livorno,08/04/2019,1
NO2,10.2,1,Italy,background,Livorno,09/04/2019,1
NO2,16.1,1,Italy,background,Livorno,10/04/2019,1
NO2,22.7,1,Italy,background,Livorno,11/04/2019,1
NO2,23.5,1,Italy,background,Livorno,12/04/2019,1
NO2,14.2,1,Italy,background,Livorno,13/04/2019,1
NO2,13.4,1,Italy,background,Livorno,14/04/2019,1
NO2,20.0,1,Italy,background,Livorno,15/04/2019,1
NO2,22.5,1,Italy,background,Livorno,16/04/2019,1
NO2,23.5,1,Italy,background,Livorno,17/04/2019,1
NO2,18.7,1,Italy,background,Livorno,18/04/2019,1
NO2,18.4,1,Italy,background,Livorno,19/04/2019,1
NO2,15.7,1,Italy,background,Livorno,20/04/2019,1
NO2,12.5,1,Italy,background,Livorno,21/04/2019,1
NO2,9.5,1,Italy,background,Livorno,22/04/2019,1
NO2,9.6,1,Italy,background,Livorno,23/04/2019,1
NO2,10.2,1,Italy,background,Livorno,24/04/2019,1
NO2,16.3,1,Italy,background,Livorno,25/04/2019,1
NO2,13.9,1,Italy,background,Livorno,26/04/2019,1
NO2,8.9,1,Italy,background,Livorno,30/04/2019,1
NO2,6.3,1,Italy,background,Livorno,01/05/2019,1
NO2,8.4,1,Italy,background,Livorno,02/05/2019,1
NO2,4.0,1,Italy,background,Livorno,03/05/2019,1
NO2,13.1,1,Italy,background,Livorno,05/05/2019,1
NO2,13.2,1,Italy,background,Livorno,06/05/2019,1
NO2,5.6,1,Italy,background,Livorno,08/05/2019,1
NO2,5.9,1,Italy,background,Livorno,09/05/2019,1
NO2,9.6,1,Italy,background,Livorno,10/05/2019,1
NO2,6.6,1,Italy,background,Livorno,11/05/2019,1
NO2,10.5,1,Italy,background,Livorno,12/05/2019,1
NO2,7.0,1,Italy,background,Livorno,13/05/2019,1
NO2,11.1,1,Italy,background,Livorno,15/05/2019,1
NO2,12.7,1,Italy,background,Livorno,16/05/2019,1
NO2,12.7,1,Italy,background,Livorno,17/05/2019,1
NO2,12.7,1,Italy,background,Livorno,18/05/2019,1
NO2,9.1,1,Italy,background,Livorno,19/05/2019,1
NO2,7.6,1,Italy,background,Livorno,20/05/2019,1
NO2,9.4,1,Italy,background,Livorno,21/05/2019,1
NO2,18.7,1,Italy,background,Livorno,22/05/2019,1
NO2,11.6,1,Italy,background,Livorno,23/05/2019,1
NO2,12.0,1,Italy,background,Livorno,28/05/2019,1
NO2,9.8,1,Italy,background,Livorno,29/05/2019,1
NO2,15.0,1,Italy,background,Livorno,30/05/2019,1
NO2,11.6,1,Italy,background,Livorno,31/05/2019,1
NO2,37.2,1,Italy,background,Padova,23/03/2017,1
NO2,60.6,1,Italy,background,Padova,21/02/2019,1
NO2,62.4,1,Italy,background,Treviso,21/02/2019,1
NO2,39.7,1,Italy,background,Padova,04/02/2016,1
NO2,31.1,1,Italy,background,Padova,27/03/2018,1
NO2,17.4,1,Italy,background,Padova,25/05/2019,1
NO2,24.9,1,Italy,background,Treviso,04/05/2018,1
NO2,23.0,1,Italy,background,Treviso,25/05/2019,1
NO2,19.0,1,Italy,background,Padova,03/03/2016,1
NO2,19.9,1,Italy,background,Padova,16/03/2016,1
NO2,24.7,1,Italy,background,Padova,07/04/2016,1
NO2,39.2,1,Italy,background,Padova,28/02/2017,1
NO2,45.4,1,Italy,background,Padova,24/03/2017,1
NO2,15.3,1,Italy,background,Padova,12/05/2017,1
NO2,48.4,1,Italy,background,Padova,01/02/2018,1
NO2,42.7,1,Italy,background,Padova,02/04/2019,1
NO2,15.0,1,Italy,background,Padova,03/05/2019,1
NO2,35.2,1,Italy,background,Treviso,02/04/2019,1
NO2,27.6,1,Italy,background,Treviso,08/05/2019,1
NO2,53.7,1,Italy,background,Padova,05/02/2016,1
NO2,36.9,1,Italy,background,Padova,18/02/2016,1
NO2,33.4,1,Italy,background,Padova,08/03/2016,1
NO2,28.8,1,Italy,background,Padova,29/03/2016,1
NO2,25.9,1,Italy,background,Padova,13/04/2016,1
NO2,23.4,1,Italy,background,Padova,13/05/2016,1
NO2,21.6,1,Italy,background,Padova,20/05/2016,1
NO2,30.4,1,Italy,background,Padova,27/05/2016,1
NO2,41.8,1,Italy,background,Padova,13/02/2017,1
NO2,45.1,1,Italy,background,Padova,29/03/2017,1
NO2,30.5,1,Italy,background,Padova,03/04/2017,1
NO2,35.3,1,Italy,background,Padova,10/04/2017,1
NO2,21.7,1,Italy,background,Padova,24/04/2017,1
NO2,23.6,1,Italy,background,Padova,24/05/2017,1
NO2,52.5,1,Italy,background,Padova,08/02/2018,1
NO2,23.9,1,Italy,background,Padova,23/02/2018,1
NO2,46.1,1,Italy,background,Padova,07/03/2018,1
NO2,41.3,1,Italy,background,Padova,25/03/2018,1
NO2,30.9,1,Italy,background,Padova,06/04/2018,1
NO2,32.7,1,Italy,background,Padova,17/04/2018,1
NO2,22.2,1,Italy,background,Padova,17/05/2018,1
NO2,24.9,1,Italy,background,Padova,29/05/2018,1
NO2,46.8,1,Italy,background,Padova,05/02/2019,1
NO2,63.0,1,Italy,background,Padova,06/02/2019,1
NO2,34.0,1,Italy,background,Padova,06/03/2019,1
NO2,33.8,1,Italy,background,Padova,08/03/2019,1
NO2,17.3,1,Italy,background,Padova,12/03/2019,1
NO2,42.6,1,Italy,background,Padova,15/03/2019,1
NO2,27.9,1,Italy,background,Padova,26/03/2019,1
NO2,31.0,1,Italy,background,Padova,28/03/2019,1
NO2,42.3,1,Italy,background,Padova,17/04/2019,1
NO2,10.9,1,Italy,background,Padova,29/04/2019,1
NO2,13.1,1,Italy,background,Padova,01/05/2019,1
NO2,14.6,1,Italy,background,Padova,11/05/2019,1
NO2,19.5,1,Italy,background,Padova,17/05/2019,1
NO2,19.4,1,Italy,background,Padova,30/05/2019,1
NO2,15.3,1,Italy,background,Treviso,16/02/2016,1
NO2,23.7,1,Italy,background,Treviso,17/02/2016,1
NO2,42.0,1,Italy,background,Treviso,04/03/2016,1
NO2,26.8,1,Italy,background,Treviso,25/05/2016,1
NO2,25.6,1,Italy,background,Treviso,05/02/2017,1
NO2,25.3,1,Italy,background,Treviso,30/05/2017,1
NO2,31.4,1,Italy,background,Treviso,06/03/2018,1
NO2,22.3,1,Italy,background,Treviso,03/04/2018,1
NO2,19.4,1,Italy,background,Treviso,03/05/2018,1
NO2,42.2,1,Italy,background,Treviso,05/02/2019,1
NO2,49.3,1,Italy,background,Treviso,06/02/2019,1
NO2,33.2,1,Italy,background,Treviso,08/03/2019,1
NO2,24.1,1,Italy,background,Treviso,12/03/2019,1
NO2,24.8,1,Italy,background,Treviso,26/03/2019,1
NO2,26.2,1,Italy,background,Treviso,28/03/2019,1
NO2,32.0,1,Italy,background,Treviso,20/04/2019,1
NO2,19.5,1,Italy,background,Treviso,01/05/2019,1
NO2,13.6,1,Italy,background,Treviso,11/05/2019,1
NO2,23.0,1,Italy,background,Treviso,22/05/2019,1
NO2,48.9,1,Italy,background,Padova,01/02/2016,1
NO2,56.3,1,Italy,background,Padova,02/02/2016,1
NO2,43.3,1,Italy,background,Padova,03/02/2016,1
NO2,49.3,1,Italy,background,Padova,06/02/2016,1
NO2,37.3,1,Italy,background,Padova,07/02/2016,1
NO2,31.0,1,Italy,background,Padova,08/02/2016,1
NO2,40.5,1,Italy,background,Padova,09/02/2016,1
NO2,30.2,1,Italy,background,Padova,10/02/2016,1
NO2,58.2,1,Italy,background,Padova,11/02/2016,1
NO2,38.8,1,Italy,background,Padova,12/02/2016,1
NO2,29.7,1,Italy,background,Padova,13/02/2016,1
NO2,32.3,1,Italy,background,Padova,14/02/2016,1
NO2,33.9,1,Italy,background,Padova,15/02/2016,1
NO2,28.2,1,Italy,background,Padova,16/02/2016,1
NO2,29.5,1,Italy,background,Padova,17/02/2016,1
NO2,31.1,1,Italy,background,Padova,19/02/2016,1
NO2,25.9,1,Italy,background,Padova,20/02/2016,1
NO2,40.7,1,Italy,background,Padova,21/02/2016,1
NO2,48.6,1,Italy,background,Padova,22/02/2016,1
NO2,41.1,1,Italy,background,Padova,23/02/2016,1
NO2,41.5,1,Italy,background,Padova,24/02/2016,1
NO2,40.6,1,Italy,background,Padova,25/02/2016,1
NO2,40.6,1,Italy,background,Padova,26/02/2016,1
NO2,22.2,1,Italy,background,Padova,27/02/2016,1
NO2,16.6,1,Italy,background,Padova,28/02/2016,1
NO2,26.9,1,Italy,background,Padova,29/02/2016,1
NO2,38.8,1,Italy,background,Padova,01/03/2016,1
NO2,33.6,1,Italy,background,Padova,02/03/2016,1
NO2,42.7,1,Italy,background,Padova,04/03/2016,1
NO2,36.2,1,Italy,background,Padova,05/03/2016,1
NO2,27.6,1,Italy,background,Padova,06/03/2016,1
NO2,33.7,1,Italy,background,Padova,07/03/2016,1
NO2,28.9,1,Italy,background,Padova,09/03/2016,1
NO2,40.7,1,Italy,background,Padova,10/03/2016,1
NO2,49.7,1,Italy,background,Padova,11/03/2016,1
NO2,23.9,1,Italy,background,Padova,12/03/2016,1
NO2,14.3,1,Italy,background,Padova,13/03/2016,1
NO2,37.2,1,Italy,background,Padova,14/03/2016,1
NO2,32.5,1,Italy,background,Padova,15/03/2016,1
NO2,38.7,1,Italy,background,Padova,17/03/2016,1
NO2,52.4,1,Italy,background,Padova,18/03/2016,1
NO2,46.1,1,Italy,background,Padova,19/03/2016,1
NO2,33.1,1,Italy,background,Padova,20/03/2016,1
NO2,29.8,1,Italy,background,Padova,21/03/2016,1
NO2,29.7,1,Italy,background,Padova,22/03/2016,1
NO2,29.7,1,Italy,background,Padova,23/03/2016,1
NO2,32.2,1,Italy,background,Padova,24/03/2016,1
NO2,34.1,1,Italy,background,Padova,25/03/2016,1
NO2,32.0,1,Italy,background,Padova,26/03/2016,1
NO2,26.5,1,Italy,background,Padova,27/03/2016,1
NO2,28.0,1,Italy,background,Padova,28/03/2016,1
NO2,25.8,1,Italy,background,Padova,30/03/2016,1
NO2,19.3,1,Italy,background,Padova,31/03/2016,1
NO2,28.7,1,Italy,background,Padova,01/04/2016,1
NO2,38.3,1,Italy,background,Padova,02/04/2016,1
NO2,28.8,1,Italy,background,Padova,03/04/2016,1
NO2,27.6,1,Italy,background,Padova,04/04/2016,1
NO2,38.6,1,Italy,background,Padova,05/04/2016,1
NO2,28.5,1,Italy,background,Padova,06/04/2016,1
NO2,38.8,1,Italy,background,Padova,08/04/2016,1
NO2,23.8,1,Italy,background,Padova,09/04/2016,1
NO2,24.5,1,Italy,background,Padova,10/04/2016,1
NO2,31.0,1,Italy,background,Padova,11/04/2016,1
NO2,22.4,1,Italy,background,Padova,12/04/2016,1
NO2,26.9,1,Italy,background,Padova,14/04/2016,1
NO2,27.4,1,Italy,background,Padova,15/04/2016,1
NO2,23.7,1,Italy,background,Padova,16/04/2016,1
NO2,15.7,1,Italy,background,Padova,17/04/2016,1
NO2,20.4,1,Italy,background,Padova,18/04/2016,1
NO2,22.3,1,Italy,background,Padova,19/04/2016,1
NO2,27.9,1,Italy,background,Padova,20/04/2016,1
NO2,29.3,1,Italy,background,Padova,21/04/2016,1
NO2,25.6,1,Italy,background,Padova,22/04/2016,1
NO2,24.7,1,Italy,background,Padova,23/04/2016,1
NO2,14.8,1,Italy,background,Padova,24/04/2016,1
NO2,15.7,1,Italy,background,Padova,25/04/2016,1
NO2,29.7,1,Italy,background,Padova,26/04/2016,1
NO2,21.0,1,Italy,background,Padova,27/04/2016,1
NO2,16.3,1,Italy,background,Padova,28/04/2016,1
NO2,28.8,1,Italy,background,Padova,29/04/2016,1
NO2,27.0,1,Italy,background,Padova,30/04/2016,1
NO2,13.2,1,Italy,background,Padova,01/05/2016,1
NO2,30.5,1,Italy,background,Padova,02/05/2016,1
NO2,23.4,1,Italy,background,Padova,03/05/2016,1
NO2,23.3,1,Italy,background,Padova,04/05/2016,1
NO2,27.3,1,Italy,background,Padova,05/05/2016,1
NO2,33.6,1,Italy,background,Padova,06/05/2016,1
NO2,33.2,1,Italy,background,Padova,07/05/2016,1
NO2,22.7,1,Italy,background,Padova,08/05/2016,1
NO2,36.1,1,Italy,background,Padova,09/05/2016,1
NO2,28.4,1,Italy,background,Padova,10/05/2016,1
NO2,27.3,1,Italy,background,Padova,11/05/2016,1
NO2,14.5,1,Italy,background,Padova,12/05/2016,1
NO2,18.8,1,Italy,background,Padova,14/05/2016,1
NO2,12.2,1,Italy,background,Padova,15/05/2016,1
NO2,19.2,1,Italy,background,Padova,16/05/2016,1
NO2,26.7,1,Italy,background,Padova,17/05/2016,1
NO2,21.5,1,Italy,background,Padova,18/05/2016,1
NO2,27.0,1,Italy,background,Padova,19/05/2016,1
NO2,26.8,1,Italy,background,Padova,21/05/2016,1
NO2,19.5,1,Italy,background,Padova,22/05/2016,1
NO2,29.9,1,Italy,background,Padova,23/05/2016,1
NO2,19.0,1,Italy,background,Padova,24/05/2016,1
NO2,23.4,1,Italy,background,Padova,25/05/2016,1
NO2,24.7,1,Italy,background,Padova,26/05/2016,1
NO2,22.4,1,Italy,background,Padova,28/05/2016,1
NO2,14.6,1,Italy,background,Padova,29/05/2016,1
NO2,19.0,1,Italy,background,Padova,30/05/2016,1
NO2,15.2,1,Italy,background,Padova,31/05/2016,1
NO2,52.2,1,Italy,background,Padova,01/02/2017,1
NO2,57.7,1,Italy,background,Padova,02/02/2017,1
NO2,47.7,1,Italy,background,Padova,03/02/2017,1
NO2,41.0,1,Italy,background,Padova,04/02/2017,1
NO2,27.3,1,Italy,background,Padova,05/02/2017,1
NO2,36.9,1,Italy,background,Padova,06/02/2017,1
NO2,49.6,1,Italy,background,Padova,07/02/2017,1
NO2,42.1,1,Italy,background,Padova,08/02/2017,1
NO2,30.6,1,Italy,background,Padova,09/02/2017,1
NO2,38.9,1,Italy,background,Padova,10/02/2017,1
NO2,35.4,1,Italy,background,Padova,11/02/2017,1
NO2,42.0,1,Italy,background,Padova,12/02/2017,1
NO2,51.1,1,Italy,background,Padova,14/02/2017,1
NO2,58.3,1,Italy,background,Padova,15/02/2017,1
NO2,76.4,1,Italy,background,Padova,16/02/2017,1
NO2,53.7,1,Italy,background,Padova,17/02/2017,1
NO2,45.5,1,Italy,background,Padova,18/02/2017,1
NO2,42.7,1,Italy,background,Padova,19/02/2017,1
NO2,48.4,1,Italy,background,Padova,20/02/2017,1
NO2,44.1,1,Italy,background,Padova,21/02/2017,1
NO2,40.5,1,Italy,background,Padova,22/02/2017,1
NO2,37.5,1,Italy,background,Padova,23/02/2017,1
NO2,36.3,1,Italy,background,Padova,24/02/2017,1
NO2,35.2,1,Italy,background,Padova,25/02/2017,1
NO2,43.5,1,Italy,background,Padova,26/02/2017,1
NO2,44.0,1,Italy,background,Padova,27/02/2017,1
NO2,34.2,1,Italy,background,Padova,01/03/2017,1
NO2,44.1,1,Italy,background,Padova,02/03/2017,1
NO2,44.4,1,Italy,background,Padova,03/03/2017,1
NO2,36.9,1,Italy,background,Padova,04/03/2017,1
NO2,28.7,1,Italy,background,Padova,05/03/2017,1
NO2,31.0,1,Italy,background,Padova,06/03/2017,1
NO2,36.3,1,Italy,background,Padova,07/03/2017,1
NO2,44.1,1,Italy,background,Padova,08/03/2017,1
NO2,58.7,1,Italy,background,Padova,09/03/2017,1
NO2,43.3,1,Italy,background,Padova,10/03/2017,1
NO2,44.0,1,Italy,background,Padova,11/03/2017,1
NO2,39.8,1,Italy,background,Padova,12/03/2017,1
NO2,46.9,1,Italy,background,Padova,13/03/2017,1
NO2,48.9,1,Italy,background,Padova,14/03/2017,1
NO2,46.2,1,Italy,background,Padova,15/03/2017,1
NO2,50.1,1,Italy,background,Padova,16/03/2017,1
NO2,55.6,1,Italy,background,Padova,17/03/2017,1
NO2,50.6,1,Italy,background,Padova,18/03/2017,1
NO2,37.3,1,Italy,background,Padova,19/03/2017,1
NO2,38.2,1,Italy,background,Padova,20/03/2017,1
NO2,39.3,1,Italy,background,Padova,21/03/2017,1
NO2,38.0,1,Italy,background,Padova,22/03/2017,1
NO2,40.0,1,Italy,background,Padova,25/03/2017,1
NO2,21.2,1,Italy,background,Padova,26/03/2017,1
NO2,36.3,1,Italy,background,Padova,27/03/2017,1
NO2,45.4,1,Italy,background,Padova,28/03/2017,1
NO2,47.2,1,Italy,background,Padova,30/03/2017,1
NO2,48.0,1,Italy,background,Padova,31/03/2017,1
NO2,29.2,1,Italy,background,Padova,01/04/2017,1
NO2,19.5,1,Italy,background,Padova,02/04/2017,1
NO2,25.3,1,Italy,background,Padova,04/04/2017,1
NO2,19.2,1,Italy,background,Padova,05/04/2017,1
NO2,26.3,1,Italy,background,Padova,06/04/2017,1
NO2,27.6,1,Italy,background,Padova,07/04/2017,1
NO2,31.1,1,Italy,background,Padova,08/04/2017,1
NO2,31.2,1,Italy,background,Padova,09/04/2017,1
NO2,32.3,1,Italy,background,Padova,11/04/2017,1
NO2,26.6,1,Italy,background,Padova,12/04/2017,1
NO2,28.3,1,Italy,background,Padova,13/04/2017,1
NO2,24.6,1,Italy,background,Padova,14/04/2017,1
NO2,22.9,1,Italy,background,Padova,15/04/2017,1
NO2,14.4,1,Italy,background,Padova,16/04/2017,1
NO2,16.4,1,Italy,background,Padova,17/04/2017,1
NO2,24.4,1,Italy,background,Padova,18/04/2017,1
NO2,28.3,1,Italy,background,Padova,19/04/2017,1
NO2,26.7,1,Italy,background,Padova,20/04/2017,1
NO2,18.7,1,Italy,background,Padova,21/04/2017,1
NO2,26.8,1,Italy,background,Padova,22/04/2017,1
NO2,19.3,1,Italy,background,Padova,23/04/2017,1
NO2,16.7,1,Italy,background,Padova,25/04/2017,1
NO2,39.3,1,Italy,background,Padova,26/04/2017,1
NO2,30.8,1,Italy,background,Padova,27/04/2017,1
NO2,20.6,1,Italy,background,Padova,28/04/2017,1
NO2,24.9,1,Italy,background,Padova,29/04/2017,1
NO2,27.1,1,Italy,background,Padova,30/04/2017,1
NO2,15.9,1,Italy,background,Padova,01/05/2017,1
NO2,19.1,1,Italy,background,Padova,02/05/2017,1
NO2,23.8,1,Italy,background,Padova,03/05/2017,1
NO2,23.5,1,Italy,background,Padova,04/05/2017,1
NO2,21.8,1,Italy,background,Padova,05/05/2017,1
NO2,24.7,1,Italy,background,Padova,06/05/2017,1
NO2,12.1,1,Italy,background,Padova,07/05/2017,1
NO2,29.3,1,Italy,background,Padova,08/05/2017,1
NO2,22.1,1,Italy,background,Padova,09/05/2017,1
NO2,21.1,1,Italy,background,Padova,10/05/2017,1
NO2,24.1,1,Italy,background,Padova,11/05/2017,1
NO2,16.9,1,Italy,background,Padova,13/05/2017,1
NO2,14.1,1,Italy,background,Padova,14/05/2017,1
NO2,19.3,1,Italy,background,Padova,15/05/2017,1
NO2,25.1,1,Italy,background,Padova,16/05/2017,1
NO2,27.1,1,Italy,background,Padova,17/05/2017,1
NO2,28.1,1,Italy,background,Padova,18/05/2017,1
NO2,27.3,1,Italy,background,Padova,19/05/2017,1
NO2,22.9,1,Italy,background,Padova,20/05/2017,1
NO2,17.3,1,Italy,background,Padova,21/05/2017,1
NO2,26.7,1,Italy,background,Padova,22/05/2017,1
NO2,25.7,1,Italy,background,Padova,23/05/2017,1
NO2,14.7,1,Italy,background,Padova,25/05/2017,1
NO2,21.6,1,Italy,background,Padova,26/05/2017,1
NO2,21.1,1,Italy,background,Padova,27/05/2017,1
NO2,21.1,1,Italy,background,Padova,28/05/2017,1
NO2,18.4,1,Italy,background,Padova,29/05/2017,1
NO2,23.7,1,Italy,background,Padova,30/05/2017,1
NO2,21.3,1,Italy,background,Padova,31/05/2017,1
NO2,43.5,1,Italy,background,Padova,02/02/2018,1
NO2,20.0,1,Italy,background,Padova,03/02/2018,1
NO2,34.7,1,Italy,background,Padova,04/02/2018,1
NO2,52.3,1,Italy,background,Padova,05/02/2018,1
NO2,39.7,1,Italy,background,Padova,06/02/2018,1
NO2,37.0,1,Italy,background,Padova,07/02/2018,1
NO2,50.0,1,Italy,background,Padova,09/02/2018,1
NO2,43.5,1,Italy,background,Padova,10/02/2018,1
NO2,40.9,1,Italy,background,Padova,11/02/2018,1
NO2,39.4,1,Italy,background,Padova,12/02/2018,1
NO2,40.0,1,Italy,background,Padova,13/02/2018,1
NO2,56.2,1,Italy,background,Padova,14/02/2018,1
NO2,71.1,1,Italy,background,Padova,15/02/2018,1
NO2,69.2,1,Italy,background,Padova,16/02/2018,1
NO2,47.8,1,Italy,background,Padova,17/02/2018,1
NO2,30.8,1,Italy,background,Padova,18/02/2018,1
NO2,32.0,1,Italy,background,Padova,19/02/2018,1
